2021-10-13 21:21:21,230 INFO  Logger.cs: 70 - 
2021-10-13 22:01:13,405 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配-电机+麦轮2-1
2021-10-13 22:01:13,406 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 装配-电机+麦轮2-1
2021-10-13 22:01:13,406 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配-电机+麦轮2-1
2021-10-13 22:01:13,406 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配-架子-1
2021-10-13 22:01:13,407 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 装配-架子-1
2021-10-13 22:01:13,407 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配-架子-1
2021-10-13 22:01:13,407 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 深度相机-1
2021-10-13 22:01:13,408 INFO  ExportHelperExtension.cs: 1136 - Found 29 in 深度相机-1
2021-10-13 22:01:13,408 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 深度相机-1
2021-10-13 22:01:13,774 INFO  SwAddin.cs: 339 - Loading config tree
2021-10-13 22:01:13,778 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-10-13 22:01:13,780 INFO  SwAddin.cs: 344 - Showing property manager
2021-10-13 22:04:14,980 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:04:16,574 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:04:37,311 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:04:37,641 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:04:38,733 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:04:39,463 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:04:46,834 INFO  ExportPropertyManager.cs: 1030 - OnGroupExpand called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:04:47,487 INFO  ExportPropertyManager.cs: 1030 - OnGroupExpand called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:04:48,028 INFO  ExportPropertyManager.cs: 1030 - OnGroupExpand called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:05:03,699 INFO  ExportPropertyManager.cs: 1030 - OnGroupExpand called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:07:25,755 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:07:26,926 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:07:29,161 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-10-13 22:07:29,291 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-13 22:07:39,651 INFO  SwAddin.cs: 294 - Assembly export called for file ROBOT.SLDASM
2021-10-13 22:07:39,651 INFO  SwAddin.cs: 299 - Save is required
2021-10-13 22:07:39,651 INFO  SwAddin.cs: 313 - Saving assembly
2021-10-13 22:07:41,549 INFO  SwAddin.cs: 316 - Opening property manager
2021-10-13 22:07:41,550 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ROBOT.SLDASM
2021-10-13 22:07:41,550 INFO  ExportHelperExtension.cs: 1136 - Found 62 in ROBOT.SLDASM
2021-10-13 22:07:41,551 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ROBOT.SLDASM
2021-10-13 22:07:41,551 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-13 22:07:41,561 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-10-13 22:07:41,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配-电机+麦轮1-1
2021-10-13 22:07:41,562 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 装配-电机+麦轮1-1
2021-10-13 22:07:41,562 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 装配-电机+麦轮1-1
2021-10-13 22:07:41,562 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配-电机+麦轮1-2
2021-10-13 22:07:41,562 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 装配-电机+麦轮1-2
2021-10-13 22:07:41,563 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 装配-电机+麦轮1-2
2021-10-13 22:07:41,563 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 思岚雷达-2
2021-10-13 22:07:41,563 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 思岚雷达-2
2021-10-13 22:07:41,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 思岚雷达-2
2021-10-13 22:07:41,564 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配-电机+麦轮2-2
2021-10-13 22:07:41,564 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 装配-电机+麦轮2-2
2021-10-13 22:07:41,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 装配-电机+麦轮2-2
2021-10-13 22:07:41,565 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 雷达支柱-3
2021-10-13 22:07:41,565 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 雷达支柱-3
2021-10-13 22:07:41,565 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 雷达支柱-3
2021-10-13 22:07:41,566 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配-电机+麦轮2-1
2021-10-13 22:07:41,566 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 装配-电机+麦轮2-1
2021-10-13 22:07:41,566 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 装配-电机+麦轮2-1
2021-10-13 22:07:41,566 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配-架子-1
2021-10-13 22:07:41,568 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 装配-架子-1
2021-10-13 22:07:41,570 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 装配-架子-1
2021-10-13 22:07:41,570 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 深度相机-1
2021-10-13 22:07:41,571 INFO  ExportHelperExtension.cs: 1136 - Found 29 in 深度相机-1
2021-10-13 22:07:41,571 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 深度相机-1
2021-10-13 22:07:41,571 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ROBOT.SLDASM
2021-10-13 22:07:41,572 INFO  ExportHelperExtension.cs: 1136 - Found 62 in ROBOT.SLDASM
2021-10-13 22:07:41,572 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ROBOT.SLDASM
2021-10-13 22:07:41,572 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-13 22:07:41,573 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-10-13 22:07:41,573 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配-电机+麦轮1-1
2021-10-13 22:07:41,573 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 装配-电机+麦轮1-1
2021-10-13 22:07:41,574 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配-电机+麦轮1-1
2021-10-13 22:07:41,574 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配-电机+麦轮1-2
2021-10-13 22:07:41,574 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 装配-电机+麦轮1-2
2021-10-13 22:07:41,574 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配-电机+麦轮1-2
2021-10-13 22:07:41,575 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 思岚雷达-2
2021-10-13 22:07:41,575 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 思岚雷达-2
2021-10-13 22:07:41,575 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 思岚雷达-2
2021-10-13 22:07:41,576 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配-电机+麦轮2-2
2021-10-13 22:07:41,576 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 装配-电机+麦轮2-2
2021-10-13 22:07:41,577 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配-电机+麦轮2-2
2021-10-13 22:07:41,578 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 雷达支柱-3
2021-10-13 22:07:41,578 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 雷达支柱-3
2021-10-13 22:07:41,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 雷达支柱-3
2021-10-13 22:07:41,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配-电机+麦轮2-1
2021-10-13 22:07:41,579 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 装配-电机+麦轮2-1
2021-10-13 22:07:41,580 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配-电机+麦轮2-1
2021-10-13 22:07:41,580 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配-架子-1
2021-10-13 22:07:41,581 INFO  ExportHelperExtension.cs: 1136 - Found 35 in 装配-架子-1
2021-10-13 22:07:41,581 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配-架子-1
2021-10-13 22:07:41,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 深度相机-1
2021-10-13 22:07:41,582 INFO  ExportHelperExtension.cs: 1136 - Found 29 in 深度相机-1
2021-10-13 22:07:41,582 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 深度相机-1
2021-10-13 22:07:41,905 INFO  SwAddin.cs: 339 - Loading config tree
2021-10-13 22:07:41,907 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
